"year","production_area","country","iso","general_name","species","common_name","sci_name","quantity","aquaculture","log10_aqua","post"
2008,71,"Philippines","PHL","Lobster","SLV","tropical spiny lobsters","Panulirus spp",177,1084,3.03502928220237,1
2008,5,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",6,1451266.9,6.16174729013441,1
2008,27,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",43,1451266.9,6.16174729013441,1
2008,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",8,0,0,1
2008,27,"Portugal","PRT","Lobster","LBE","european lobster","Homarus gammarus",3,0,0,1
2008,34,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",3,0,0,1
2008,27,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",244,0,0,1
2008,27,"Portugal","PRT","Lobster","YLL","mediterranean slipper lobster","Scyllarides latus",1,0,0,1
2008,31,"Puerto Rico","PRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",142,0,0,1
2008,51,"Qatar","QAT","Lobster","THQ","flathead lobster","Thenus orientalis",19,4,0.602059991327962,1
2008,61,"Russia","RUS","Salmon","CHE","masu salmon","Oncorhynchus masou",4,0,0,0
2008,5,"Russia","RUS","Salmon","CHE","masu salmon","Oncorhynchus masou",11,0,0,0
2008,61,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",166,9152,3.96151601144895,1
2008,5,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",764,9152,3.96151601144895,1
2008,5,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",27347,0,0,0
2008,61,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",35488,0,0,0
2008,61,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",1403,105126,5.02171014000612,1
2008,5,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",2418,105126,5.02171014000612,1
2008,5,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",13758,0,0,0
2008,61,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",150408,0,0,0
2008,5,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",66,1451266.9,6.16174729013441,1
2008,27,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",79,1451266.9,6.16174729013441,1
2008,61,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",12886,0,0,0
2008,5,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",19496,0,0,0
2008,51,"Saudi Arabia","SAU","Lobster","THQ","flathead lobster","Thenus orientalis",47,4,0.602059991327962,1
2008,34,"Senegal","SEN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",39,0,0,1
2008,34,"Senegal","SEN","Lobster","LOS","slipper lobsters","Scyllaridae",10,0,0,1
2008,34,"Sierra Leone","SLE","Lobster","SLV","tropical spiny lobsters","Panulirus spp",234,1084,3.03502928220237,1
2008,71,"Singapore","SGP","Lobster","LOS","slipper lobsters","Scyllaridae",16,0,0,1
2008,71,"Singapore","SGP","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,1084,3.03502928220237,1
2008,51,"Somalia","SOM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",500,1084,3.03502928220237,1
2008,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",1945,0,0,1
2008,51,"South Africa","ZAF","Lobster","SLN","natal spiny lobster","Palinurus delagoae",5,0,0,1
2008,47,"South Africa","ZAF","Lobster","SLS","southern spiny lobster","Palinurus gilchristi",425,0,0,1
2008,61,"South Korea","KOR","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",554,0,0,1
2008,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",3,0,0,1
2008,37,"Spain","ESP","Lobster","LBE","european lobster","Homarus gammarus",3,0,0,1
2008,27,"Spain","ESP","Lobster","LBE","european lobster","Homarus gammarus",12,0,0,1
2008,34,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",8,0,0,1
2008,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",480,0,0,1
2008,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",603,0,0,1
2008,5,"Spain","ESP","Salmon","SAL","atlantic salmon","Salmo salar",50,1451266.9,6.16174729013441,1
2008,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",51,0,0,1
2008,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",406,0,0,1
2008,31,"St. Kitts & Nevis","KNA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",35,0,0,1
2008,21,"St. Pierre & Miquelon","SPM","Salmon","SAL","atlantic salmon","Salmo salar",2,1451266.9,6.16174729013441,1
2008,31,"St. Vincent & Grenadines","VCT","Lobster","SLC","caribbean spiny lobster","Panulirus argus",3,0,0,1
2008,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",33,0,0,1
2008,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",1538,0,0,1
2008,5,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",29,1451266.9,6.16174729013441,1
2008,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",253,1451266.9,6.16174729013441,1
2008,61,"Taiwan","TWN","Lobster","IBC","japanese fan lobster","Ibacus ciliatus",1467,0,0,1
2008,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",8,0,0,1
2008,57,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",97,4,0.602059991327962,1
2008,71,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",908,4,0.602059991327962,1
2008,57,"Timor-Leste","TLS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",16,1084,3.03502928220237,1
2008,34,"Togo","TGO","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,31,"Trinidad & Tobago","TTO","Lobster","SLC","caribbean spiny lobster","Panulirus argus",13,0,0,1
2008,37,"Tunisia","TUN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",48,0,0,1
2008,37,"Tunisia","TUN","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
2008,37,"Tunisia","TUN","Lobster","NEP","norway lobster","Nephrops norvegicus",4,0,0,1
2008,37,"Turkey","TUR","Lobster","LBE","european lobster","Homarus gammarus",15,0,0,1
2008,37,"Turkey","TUR","Lobster","NEP","norway lobster","Nephrops norvegicus",35,0,0,1
2008,37,"Turkey","TUR","Lobster","SLO","common spiny lobster","Palinurus elephas",20,0,0,1
2008,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",380,0,0,1
2008,31,"U.S. Virgin Islands","VIR","Lobster","SLC","caribbean spiny lobster","Panulirus argus",121,0,0,1
2008,27,"United Kingdom","GBR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",14,0,0,1
2008,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",2689,0,0,1
2008,27,"United Kingdom","GBR","Lobster","LOQ","craylets, squat lobsters","Galatheidae",1,0,0,1
2008,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",43518,0,0,1
2008,27,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",5,1451266.9,6.16174729013441,1
2008,5,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",313,1451266.9,6.16174729013441,1
2008,2,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",75,9152,3.96151601144895,1
2008,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",4372,9152,3.96151601144895,1
2008,2,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",864,0,0,0
2008,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",56197,0,0,0
2008,2,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",581,105126,5.02171014000612,1
2008,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",16388,105126,5.02171014000612,1
2008,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",37120,0,0,1
2008,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",118174,0,0,0
2008,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1569,0,0,1
2008,77,"United States","USA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",338,1084,3.03502928220237,1
2008,2,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",48,0,0,0
2008,67,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",101923,0,0,0
2008,31,"Venezuela","VEN","Lobster","SLC","caribbean spiny lobster","Panulirus argus",103,0,0,1
2008,71,"Wallis & Futuna","WLF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1084,3.03502928220237,1
2008,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",98,0,0,1
2008,27,NA,"","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",1,0,0,1
2008,27,NA,"","Lobster","LBE","european lobster","Homarus gammarus",230,0,0,1
2008,51,NA,"EAZ","Lobster","SLV","tropical spiny lobsters","Panulirus spp",395,1084,3.03502928220237,1
2009,37,"Albania","ALB","Lobster","SLO","common spiny lobster","Palinurus elephas",1,0,0,1
2009,37,"Algeria","DZA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",93,0,0,1
2009,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",84,0,0,1
2009,77,"American Samoa","ASM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1405.91,3.14795752000499,1
2009,31,"Anguilla","AIA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",131,0,0,1
2009,31,"Antigua & Barbuda","ATG","Lobster","SLC","caribbean spiny lobster","Panulirus argus",103,0,0,1
2009,31,"Antigua & Barbuda","ATG","Lobster","YLA","spanish slipper lobster","Scyllarides aequinoctialis",1,0,0,1
2009,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1531,0,0,0
2009,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1859,0,0,0
2009,57,"Australia","AUS","Lobster","JSN","southern rock lobster","Jasus novaehollandiae",3497,0,0,1
2009,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",7635,0,0,1
2009,81,"Australia","AUS","Lobster","LOG","green rock lobster","Jasus verreauxi",122,0,0,1
2009,81,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",3,0,0,1
2009,57,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",16,0,0,1
2009,71,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",22,0,0,1
2009,71,"Australia","AUS","Lobster","MWF","metanephrops lobsters","Metanephrops spp",29,0,0,1
2009,57,"Australia","AUS","Lobster","MWF","metanephrops lobsters","Metanephrops spp",37,0,0,1
2009,71,"Australia","AUS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",444,1405.91,3.14795752000499,1
2009,31,"Bahamas","BHS","Lobster","SLC","caribbean spiny lobster","Panulirus argus",7138,0,0,1
2009,51,"Bahrain","BHR","Lobster","THQ","flathead lobster","Thenus orientalis",3,2,0.301029995663981,1
2009,27,"Belgium","BEL","Lobster","LBE","european lobster","Homarus gammarus",10,0,0,1
2009,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",282,0,0,1
2009,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",624,0,0,1
2009,34,"Benin","BEN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,1405.91,3.14795752000499,1
2009,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",38,0,0,1
2009,31,"Bermuda","BMU","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,1405.91,3.14795752000499,1
2009,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",7268,0,0,1
2009,31,"British Virgin Islands","VGB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",40,0,0,1
2009,34,"Cameroon","CMR","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1405.91,3.14795752000499,1
2009,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",938,12995,4.11377628383703,1
2009,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",2705,0,0,0
2009,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",761,172730,5.23736777302176,1
2009,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",58342,0,0,1
2009,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",13414,0,0,0
2009,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",661,0,0,0
2009,34,"Cape Verde","CPV","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",6,0,0,1
2009,34,"Cape Verde","CPV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,1405.91,3.14795752000499,1
2009,87,"Chile","CHL","Lobster","CZJ","blue squat lobster","Cervimunida johni",5391,0,0,1
2009,87,"Chile","CHL","Lobster","LOF","juan fernandez rock lobster","Jasus frontalis",58,0,0,1
2009,87,"Chile","CHL","Lobster","LOQ","craylets, squat lobsters","Galatheidae",306,0,0,1
2009,87,"Chile","CHL","Lobster","PQG","carrot squat lobster","Pleuroncodes monodon",3327,0,0,1
2009,87,"Colombia","COL","Lobster","NUG","green spiny lobster","Panulirus gracilis",1,0,0,1
2009,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",261,0,0,1
2009,51,"Comoros","COM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",28,1405.91,3.14795752000499,1
2009,34,"Congo - Brazzaville","COG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",134,1405.91,3.14795752000499,1
2009,31,"Costa Rica","CRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",22,0,0,1
2009,77,"Costa Rica","CRI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",14,1405.91,3.14795752000499,1
2009,34,"Côte d’Ivoire","CIV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",11,1405.91,3.14795752000499,1
2009,37,"Croatia","HRV","Lobster","LBE","european lobster","Homarus gammarus",2,0,0,1
2009,37,"Croatia","HRV","Lobster","NEP","norway lobster","Nephrops norvegicus",371,0,0,1
2009,37,"Croatia","HRV","Lobster","SLO","common spiny lobster","Palinurus elephas",15,0,0,1
2009,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",4124,0,0,1
2009,37,"Cyprus","CYP","Lobster","SLO","common spiny lobster","Palinurus elephas",1,0,0,1
2009,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",16,0,0,1
2009,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",4466,0,0,1
2009,5,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",8,1451634.93,6.16185740987554,1
2009,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",67,1451634.93,6.16185740987554,1
2009,31,"Dominican Republic","DOM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1411,0,0,1
2009,51,"Egypt","EGY","Lobster","SLV","tropical spiny lobsters","Panulirus spp",25,1405.91,3.14795752000499,1
2009,77,"El Salvador","SLV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",5,1405.91,3.14795752000499,1
2009,5,"Estonia","EST","Salmon","SAL","atlantic salmon","Salmo salar",1,1451634.93,6.16185740987554,1
2009,27,"Estonia","EST","Salmon","SAL","atlantic salmon","Salmo salar",8,1451634.93,6.16185740987554,1
2009,27,"Faroe Islands","FRO","Lobster","NEP","norway lobster","Nephrops norvegicus",56,0,0,1
2009,71,"Fiji","FJI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",200,1405.91,3.14795752000499,1
2009,5,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",255,1451634.93,6.16185740987554,1
2009,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",367,1451634.93,6.16185740987554,1
2009,37,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
2009,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",447,0,0,1
2009,27,"France","FRA","Lobster","LOQ","craylets, squat lobsters","Galatheidae",40,0,0,1
2009,37,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",10,0,0,1
2009,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",5599,0,0,1
2009,27,"France","FRA","Lobster","PSL","pink spiny lobster","Palinurus mauritanicus",2,0,0,1
2009,27,"France","FRA","Salmon","SAL","atlantic salmon","Salmo salar",7,1451634.93,6.16185740987554,1
2009,37,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",20,0,0,1
2009,27,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",77,0,0,1
2009,77,"French Polynesia","PYF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",55,1405.91,3.14795752000499,1
2009,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",400,0,0,1
2009,34,"Gabon","GAB","Lobster","SLV","tropical spiny lobsters","Panulirus spp",8,1405.91,3.14795752000499,1
2009,34,"Gambia","GMB","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",41,0,0,1
2009,27,"Germany","DEU","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
2009,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",426,0,0,1
2009,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",14,1451634.93,6.16185740987554,1
2009,34,"Ghana","GHA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",128,1405.91,3.14795752000499,1
2009,37,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",99,0,0,1
2009,34,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",261,0,0,1
2009,37,"Greece","GRC","Lobster","NEP","norway lobster","Nephrops norvegicus",491,0,0,1
2009,37,"Greece","GRC","Lobster","SLO","common spiny lobster","Palinurus elephas",50,0,0,1
2009,31,"Grenada","GRD","Lobster","SLC","caribbean spiny lobster","Panulirus argus",23,0,0,1
2009,71,"Guam","GUM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1405.91,3.14795752000499,1
2009,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",600,0,0,1
2009,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",3251,0,0,1
2009,77,"Honduras","HND","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,1405.91,3.14795752000499,1
2009,27,"Iceland","ISL","Lobster","NEP","norway lobster","Nephrops norvegicus",2463,0,0,1
2009,5,"Iceland","ISL","Salmon","SAL","atlantic salmon","Salmo salar",170,1451634.93,6.16185740987554,1
2009,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2184,1405.91,3.14795752000499,1
2009,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3708,1405.91,3.14795752000499,1
2009,51,"Iran","IRN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",7,1405.91,3.14795752000499,1
2009,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",27,0,0,1
2009,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",399,0,0,1
2009,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",7155,0,0,1
2009,5,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",68,1451634.93,6.16185740987554,1
2009,27,"Isle of Man","IMN","Lobster","LBE","european lobster","Homarus gammarus",38,0,0,1
2009,27,"Isle of Man","IMN","Lobster","NEP","norway lobster","Nephrops norvegicus",1,0,0,1
2009,37,"Israel","ISR","Lobster","YLL","mediterranean slipper lobster","Scyllarides latus",3,0,0,1
2009,37,"Italy","ITA","Lobster","LBE","european lobster","Homarus gammarus",17,0,0,1
2009,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",3719,0,0,1
2009,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",330,0,0,1
2009,31,"Jamaica","JAM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",150,0,0,1
2009,4,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",17,0,0,0
