"year","production_area","country","iso","source","species","common_name","sci_name","quantity","value","lobster","salmon","general_name"
1980,27,"Sweden","SWE","Catches","NEP","Norway lobster","Nephrops norvegicus",488,NA,TRUE,FALSE,"Lobster"
1980,5,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",56,NA,FALSE,TRUE,"Salmon"
1980,27,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",599,NA,FALSE,TRUE,"Salmon"
1980,61,"Taiwan","TWN","Aquaculture","NUJ","Japanese spiny lobster","Panulirus japonicus",49,0,TRUE,FALSE,"Lobster"
1980,61,"Taiwan","TWN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",82,NA,TRUE,FALSE,"Lobster"
1980,57,"Thailand","THA","Catches","THQ","Flathead lobster","Thenus orientalis",78,NA,TRUE,FALSE,"Lobster"
1980,71,"Thailand","THA","Catches","THQ","Flathead lobster","Thenus orientalis",890,NA,TRUE,FALSE,"Lobster"
1980,37,"Tunisia","TUN","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",16,NA,TRUE,FALSE,"Lobster"
1980,37,"Turkey","TUR","Catches","LBE","European lobster","Homarus gammarus",5,NA,TRUE,FALSE,"Lobster"
1980,37,"Turkey","TUR","Catches","SLO","Common spiny lobster","Palinurus elephas",8,NA,TRUE,FALSE,"Lobster"
1980,31,"Turks & Caicos Islands","TCA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",330,NA,TRUE,FALSE,"Lobster"
1980,31,"U.S. Virgin Islands","VIR","Catches","SLC","Caribbean spiny lobster","Panulirus argus",49,NA,TRUE,FALSE,"Lobster"
1980,27,"United Kingdom","GBR","Aquaculture","SAL","Atlantic salmon","Salmo salar",598,0,FALSE,TRUE,"Salmon"
1980,27,"United Kingdom","GBR","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",19,NA,TRUE,FALSE,"Lobster"
1980,27,"United Kingdom","GBR","Catches","LBE","European lobster","Homarus gammarus",755,NA,TRUE,FALSE,"Lobster"
1980,27,"United Kingdom","GBR","Catches","NEP","Norway lobster","Nephrops norvegicus",14649,NA,TRUE,FALSE,"Lobster"
1980,5,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",418,NA,FALSE,TRUE,"Salmon"
1980,27,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",892,NA,FALSE,TRUE,"Salmon"
1980,67,"United States","USA","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",546,0,FALSE,TRUE,"Salmon"
1980,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1860,NA,FALSE,TRUE,"Salmon"
1980,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",11082,NA,FALSE,TRUE,"Salmon"
1980,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",38518,NA,FALSE,TRUE,"Salmon"
1980,2,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",1,NA,FALSE,TRUE,"Salmon"
1980,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",46,NA,FALSE,TRUE,"Salmon"
1980,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",17220,NA,FALSE,TRUE,"Salmon"
1980,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",16761,NA,TRUE,FALSE,"Lobster"
1980,67,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",115005,NA,FALSE,TRUE,"Salmon"
1980,31,"United States","USA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",2959,NA,TRUE,FALSE,"Lobster"
1980,77,"United States","USA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",153,NA,TRUE,FALSE,"Lobster"
1980,67,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",94145,NA,FALSE,TRUE,"Salmon"
1980,31,"Venezuela","VEN","Catches","SLC","Caribbean spiny lobster","Panulirus argus",209,NA,TRUE,FALSE,"Lobster"
1980,51,"Yemen","YEM","Catches","LOK","Scalloped spiny lobster","Panulirus homarus",764,NA,TRUE,FALSE,"Lobster"
1980,61,NA,"SUN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",237,NA,FALSE,TRUE,"Salmon"
1980,7,NA,"SUN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",820,NA,FALSE,TRUE,"Salmon"
1980,61,NA,"SUN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",14556,NA,FALSE,TRUE,"Salmon"
1980,61,NA,"SUN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",249,NA,FALSE,TRUE,"Salmon"
1980,7,NA,"SUN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",2237,NA,FALSE,TRUE,"Salmon"
1980,27,NA,"","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",4,NA,TRUE,FALSE,"Lobster"
1980,37,NA,"YUG","Catches","LBE","European lobster","Homarus gammarus",14,NA,TRUE,FALSE,"Lobster"
1980,27,NA,"","Catches","LBE","European lobster","Homarus gammarus",70,NA,TRUE,FALSE,"Lobster"
1980,37,NA,"YUG","Catches","NEP","Norway lobster","Nephrops norvegicus",314,NA,TRUE,FALSE,"Lobster"
1980,61,NA,"SUN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",77367,NA,FALSE,TRUE,"Salmon"
1980,7,NA,"SUN","Catches","SAL","Atlantic salmon","Salmo salar",664,NA,FALSE,TRUE,"Salmon"
1980,27,NA,"SUN","Catches","SAL","Atlantic salmon","Salmo salar",966,NA,FALSE,TRUE,"Salmon"
1980,87,NA,"SUN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",8,NA,TRUE,FALSE,"Lobster"
1980,51,NA,"SUN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",338,NA,TRUE,FALSE,"Lobster"
1980,71,NA,"SUN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",440,NA,TRUE,FALSE,"Lobster"
1980,61,NA,"SUN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",1629,NA,FALSE,TRUE,"Salmon"
1980,7,NA,"SUN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",2259,NA,FALSE,TRUE,"Salmon"
1981,37,"Algeria","DZA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",70,NA,TRUE,FALSE,"Lobster"
1981,37,"Algeria","DZA","Catches","NEP","Norway lobster","Nephrops norvegicus",90,NA,TRUE,FALSE,"Lobster"
1981,77,"American Samoa","ASM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1981,31,"Anguilla","AIA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",90,NA,TRUE,FALSE,"Lobster"
1981,31,"Antigua & Barbuda","ATG","Catches","SLC","Caribbean spiny lobster","Panulirus argus",51,NA,TRUE,FALSE,"Lobster"
1981,81,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",327,NA,FALSE,TRUE,"Salmon"
1981,57,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",2335,NA,FALSE,TRUE,"Salmon"
1981,57,"Australia","AUS","Catches","JSN","Southern rock lobster","Jasus novaehollandiae",4763,NA,TRUE,FALSE,"Lobster"
1981,57,"Australia","AUS","Catches","LOA","Australian spiny lobster","Panulirus cygnus",9956,NA,TRUE,FALSE,"Lobster"
1981,81,"Australia","AUS","Catches","LOG","Green rock lobster","Jasus verreauxi",99,NA,TRUE,FALSE,"Lobster"
1981,57,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",19,NA,TRUE,FALSE,"Lobster"
1981,81,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",61,NA,TRUE,FALSE,"Lobster"
1981,71,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",292,NA,TRUE,FALSE,"Lobster"
1981,71,"Australia","AUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",20,NA,TRUE,FALSE,"Lobster"
1981,31,"Bahamas","BHS","Catches","SLC","Caribbean spiny lobster","Panulirus argus",2051,NA,TRUE,FALSE,"Lobster"
1981,51,"Bahrain","BHR","Catches","THQ","Flathead lobster","Thenus orientalis",7,NA,TRUE,FALSE,"Lobster"
1981,27,"Belgium","BEL","Catches","NEP","Norway lobster","Nephrops norvegicus",552,NA,TRUE,FALSE,"Lobster"
1981,31,"Belize","BLZ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",678,NA,TRUE,FALSE,"Lobster"
1981,31,"Bermuda","BMU","Catches","SLC","Caribbean spiny lobster","Panulirus argus",14,NA,TRUE,FALSE,"Lobster"
1981,31,"Bermuda","BMU","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",5,NA,TRUE,FALSE,"Lobster"
1981,41,"Brazil","BRA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",7331,NA,TRUE,FALSE,"Lobster"
1981,41,"Brazil","BRA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1508,NA,TRUE,FALSE,"Lobster"
1981,31,"British Virgin Islands","VGB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",40,NA,TRUE,FALSE,"Lobster"
1981,21,"Canada","CAN","Aquaculture","SAL","Atlantic salmon","Salmo salar",76,0,FALSE,TRUE,"Salmon"
1981,67,"Canada","CAN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",5916,NA,FALSE,TRUE,"Salmon"
1981,67,"Canada","CAN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",6157,NA,FALSE,TRUE,"Salmon"
1981,67,"Canada","CAN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",7514,NA,FALSE,TRUE,"Salmon"
1981,21,"Canada","CAN","Catches","LBA","American lobster","Homarus americanus",21696,NA,TRUE,FALSE,"Lobster"
1981,67,"Canada","CAN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",38253,NA,FALSE,TRUE,"Salmon"
1981,21,"Canada","CAN","Catches","SAL","Atlantic salmon","Salmo salar",2079,NA,FALSE,TRUE,"Salmon"
1981,67,"Canada","CAN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",21000,NA,FALSE,TRUE,"Salmon"
1981,34,"Cape Verde","CPV","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",20,NA,TRUE,FALSE,"Lobster"
1981,87,"Chile","CHL","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",1,0,FALSE,TRUE,"Salmon"
1981,87,"Chile","CHL","Catches","CZJ","Blue squat lobster","Cervimunida johni",9066,NA,TRUE,FALSE,"Lobster"
1981,87,"Chile","CHL","Catches","LOF","Juan Fernandez rock lobster","Jasus frontalis",25,NA,TRUE,FALSE,"Lobster"
1981,31,"Colombia","COL","Catches","SLC","Caribbean spiny lobster","Panulirus argus",173,NA,TRUE,FALSE,"Lobster"
1981,51,"Comoros","COM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",50,NA,TRUE,FALSE,"Lobster"
1981,34,"Congo - Brazzaville","COG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",48,NA,TRUE,FALSE,"Lobster"
1981,31,"Costa Rica","CRI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",5,NA,TRUE,FALSE,"Lobster"
1981,77,"Costa Rica","CRI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",7,NA,TRUE,FALSE,"Lobster"
1981,31,"Cuba","CUB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",10663,NA,TRUE,FALSE,"Lobster"
1981,37,"Cyprus","CYP","Catches","SLO","Common spiny lobster","Palinurus elephas",2,NA,TRUE,FALSE,"Lobster"
1981,27,"Denmark","DNK","Catches","LBE","European lobster","Homarus gammarus",15,NA,TRUE,FALSE,"Lobster"
1981,27,"Denmark","DNK","Catches","NEP","Norway lobster","Nephrops norvegicus",2185,NA,TRUE,FALSE,"Lobster"
1981,27,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",1182,NA,FALSE,TRUE,"Salmon"
1981,51,"Djibouti","DJI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",8,NA,TRUE,FALSE,"Lobster"
1981,31,"Dominican Republic","DOM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",229,NA,TRUE,FALSE,"Lobster"
1981,87,"Ecuador","ECU","Catches","NUG","Green spiny lobster","Panulirus gracilis",193,NA,TRUE,FALSE,"Lobster"
1981,27,"Faroe Islands","FRO","Aquaculture","SAL","Atlantic salmon","Salmo salar",45,0,FALSE,TRUE,"Salmon"
1981,27,"Faroe Islands","FRO","Catches","NEP","Norway lobster","Nephrops norvegicus",34,NA,TRUE,FALSE,"Lobster"
1981,27,"Faroe Islands","FRO","Catches","SAL","Atlantic salmon","Salmo salar",1025,NA,FALSE,TRUE,"Salmon"
1981,71,"Fiji","FJI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",7,NA,TRUE,FALSE,"Lobster"
1981,27,"Finland","FIN","Aquaculture","SAL","Atlantic salmon","Salmo salar",312,0,FALSE,TRUE,"Salmon"
1981,5,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",211,NA,FALSE,TRUE,"Salmon"
1981,27,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",724,NA,FALSE,TRUE,"Salmon"
1981,5,"France","FRA","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",55,0,FALSE,TRUE,"Salmon"
1981,27,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",35,NA,TRUE,FALSE,"Lobster"
1981,34,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",800,NA,TRUE,FALSE,"Lobster"
1981,37,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",3,NA,TRUE,FALSE,"Lobster"
1981,27,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",372,NA,TRUE,FALSE,"Lobster"
1981,27,"France","FRA","Catches","NEP","Norway lobster","Nephrops norvegicus",10877,NA,TRUE,FALSE,"Lobster"
1981,37,"France","FRA","Catches","PSL","Pink spiny lobster","Palinurus mauritanicus",3,NA,TRUE,FALSE,"Lobster"
1981,27,"France","FRA","Catches","SAL","Atlantic salmon","Salmo salar",5,NA,FALSE,TRUE,"Salmon"
1981,37,"France","FRA","Catches","SLO","Common spiny lobster","Palinurus elephas",83,NA,TRUE,FALSE,"Lobster"
1981,77,"French Polynesia","PYF","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1981,51,"French Southern Territories","ATF","Catches","JSP","St.Paul rock lobster","Jasus paulensis",594,NA,TRUE,FALSE,"Lobster"
1981,34,"Gambia","GMB","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",12,NA,TRUE,FALSE,"Lobster"
1981,27,"Germany","DEU","Catches","NEP","Norway lobster","Nephrops norvegicus",10,NA,TRUE,FALSE,"Lobster"
1981,27,"Germany","DEU","Catches","SAL","Atlantic salmon","Salmo salar",22,NA,FALSE,TRUE,"Salmon"
1981,34,"Ghana","GHA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",168,NA,TRUE,FALSE,"Lobster"
1981,37,"Greece","GRC","Catches","NEP","Norway lobster","Nephrops norvegicus",734,NA,TRUE,FALSE,"Lobster"
1981,21,"Greenland","GRL","Catches","SAL","Atlantic salmon","Salmo salar",1264,NA,FALSE,TRUE,"Salmon"
1981,31,"Grenada","GRD","Catches","SLC","Caribbean spiny lobster","Panulirus argus",7,NA,TRUE,FALSE,"Lobster"
1981,77,"Guatemala","GTM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1981,31,"Haiti","HTI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1981,31,"Honduras","HND","Catches","SLC","Caribbean spiny lobster","Panulirus argus",1989,NA,TRUE,FALSE,"Lobster"
1981,27,"Iceland","ISL","Aquaculture","SAL","Atlantic salmon","Salmo salar",39,0,FALSE,TRUE,"Salmon"
1981,27,"Iceland","ISL","Catches","NEP","Norway lobster","Nephrops norvegicus",2520,NA,TRUE,FALSE,"Lobster"
1981,5,"Iceland","ISL","Catches","SAL","Atlantic salmon","Salmo salar",163,NA,FALSE,TRUE,"Salmon"
1981,71,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",300,NA,TRUE,FALSE,"Lobster"
1981,57,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",696,NA,TRUE,FALSE,"Lobster"
1981,27,"Ireland","IRL","Aquaculture","SAL","Atlantic salmon","Salmo salar",35,0,FALSE,TRUE,"Salmon"
1981,27,"Ireland","IRL","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",98,NA,TRUE,FALSE,"Lobster"
1981,27,"Ireland","IRL","Catches","LBE","European lobster","Homarus gammarus",331,NA,TRUE,FALSE,"Lobster"
1981,27,"Ireland","IRL","Catches","NEP","Norway lobster","Nephrops norvegicus",3632,NA,TRUE,FALSE,"Lobster"
1981,27,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",638,NA,FALSE,TRUE,"Salmon"
1981,27,"Isle of Man","IMN","Catches","LBE","European lobster","Homarus gammarus",1,NA,TRUE,FALSE,"Lobster"
1981,27,"Isle of Man","IMN","Catches","NEP","Norway lobster","Nephrops norvegicus",90,NA,TRUE,FALSE,"Lobster"
1981,34,"Italy","ITA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",23,NA,TRUE,FALSE,"Lobster"
1981,37,"Italy","ITA","Catches","NEP","Norway lobster","Nephrops norvegicus",1927,NA,TRUE,FALSE,"Lobster"
1981,37,"Italy","ITA","Catches","SLO","Common spiny lobster","Palinurus elephas",855,NA,TRUE,FALSE,"Lobster"
1981,51,"Italy","ITA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",150,NA,TRUE,FALSE,"Lobster"
1981,31,"Jamaica","JAM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",18,NA,TRUE,FALSE,"Lobster"
1981,61,"Japan","JPN","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",1150,0,FALSE,TRUE,"Salmon"
1981,4,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",730,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",2566,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1381,NA,FALSE,TRUE,"Salmon"
1981,4,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",8440,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",112361,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",2135,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",1061,NA,TRUE,FALSE,"Lobster"
1981,4,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",360,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",25149,NA,FALSE,TRUE,"Salmon"
1981,4,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",123,NA,FALSE,TRUE,"Salmon"
1981,61,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",5104,NA,FALSE,TRUE,"Salmon"
1981,51,"Kenya","KEN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",51,NA,TRUE,FALSE,"Lobster"
1981,34,"Liberia","LBR","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",24,NA,TRUE,FALSE,"Lobster"
1981,51,"Madagascar","MDG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",60,NA,TRUE,FALSE,"Lobster"
1981,57,"Malaysia","MYS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1981,31,"Martinique","MTQ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",98,NA,TRUE,FALSE,"Lobster"
1981,51,"Mauritius","MUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",22,NA,TRUE,FALSE,"Lobster"
1981,31,"Mexico","MEX","Catches","SLC","Caribbean spiny lobster","Panulirus argus",825,NA,TRUE,FALSE,"Lobster"
1981,77,"Mexico","MEX","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2172,NA,TRUE,FALSE,"Lobster"
1981,71,"Micronesia (Federated States of)","FSM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",5,NA,TRUE,FALSE,"Lobster"
1981,34,"Morocco","MAR","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",44,NA,TRUE,FALSE,"Lobster"
1981,34,"Morocco","MAR","Catches","LBE","European lobster","Homarus gammarus",58,NA,TRUE,FALSE,"Lobster"
1981,34,"Morocco","MAR","Catches","NEP","Norway lobster","Nephrops norvegicus",19,NA,TRUE,FALSE,"Lobster"
1981,51,"Mozambique","MOZ","Catches","VLO","Spiny lobsters nei","Palinuridae",400,NA,TRUE,FALSE,"Lobster"
1981,47,"Namibia","NAM","Catches","LBC","Cape rock lobster","Jasus lalandii",1500,NA,TRUE,FALSE,"Lobster"
1981,27,"Netherlands","NLD","Catches","NEP","Norway lobster","Nephrops norvegicus",50,NA,TRUE,FALSE,"Lobster"
1981,71,"New Caledonia","NCL","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",7,NA,TRUE,FALSE,"Lobster"
1981,81,"New Zealand","NZL","Catches","ASA","Australian salmon","Arripis trutta",3085,NA,FALSE,TRUE,"Salmon"
1981,81,"New Zealand","NZL","Catches","LOG","Green rock lobster","Jasus verreauxi",40,NA,TRUE,FALSE,"Lobster"
1981,81,"New Zealand","NZL","Catches","LOR","Red rock lobster","Jasus edwardsii",4513,NA,TRUE,FALSE,"Lobster"
1981,77,"Nicaragua","NIC","Catches","NUG","Green spiny lobster","Panulirus gracilis",2,NA,TRUE,FALSE,"Lobster"
1981,31,"Nicaragua","NIC","Catches","SLC","Caribbean spiny lobster","Panulirus argus",1127,NA,TRUE,FALSE,"Lobster"
1981,71,"Northern Mariana Islands","MNP","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1981,27,"Norway","NOR","Aquaculture","SAL","Atlantic salmon","Salmo salar",8418,0,FALSE,TRUE,"Salmon"
1981,27,"Norway","NOR","Catches","LBE","European lobster","Homarus gammarus",63,NA,TRUE,FALSE,"Lobster"
1981,27,"Norway","NOR","Catches","NEP","Norway lobster","Nephrops norvegicus",10,NA,TRUE,FALSE,"Lobster"
1981,5,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",335,NA,FALSE,TRUE,"Salmon"
1981,27,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",1380,NA,FALSE,TRUE,"Salmon"
1981,51,"Pakistan","PAK","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",273,NA,TRUE,FALSE,"Lobster"
1981,71,"Palau","PLW","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1981,31,"Panama","PAN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",479,NA,TRUE,FALSE,"Lobster"
1981,71,"Papua New Guinea","PNG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",136,NA,TRUE,FALSE,"Lobster"
1981,87,"Peru","PER","Catches","NUG","Green spiny lobster","Panulirus gracilis",28,NA,TRUE,FALSE,"Lobster"
1981,71,"Philippines","PHL","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",529,NA,TRUE,FALSE,"Lobster"
1981,5,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",15,NA,FALSE,TRUE,"Salmon"
1981,27,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1981,34,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",1,NA,TRUE,FALSE,"Lobster"
1981,27,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",51,NA,TRUE,FALSE,"Lobster"
1981,27,"Portugal","PRT","Catches","LBE","European lobster","Homarus gammarus",17,NA,TRUE,FALSE,"Lobster"
1981,27,"Portugal","PRT","Catches","NEP","Norway lobster","Nephrops norvegicus",128,NA,TRUE,FALSE,"Lobster"
1981,51,"Saudi Arabia","SAU","Catches","THQ","Flathead lobster","Thenus orientalis",20,NA,TRUE,FALSE,"Lobster"
